"Date","Price","Open","High","Low","Vol.","Change %"
"08-05-2013","71.08","72.20","72.87","70.69","8.69M","-1.40%"
"07-05-2013","72.09","72.15","72.98","71.39","10.19M","0.04%"
"06-05-2013","72.06","71.10","72.65","71.00","8.36M","1.55%"
"03-05-2013","70.96","70.50","72.67","69.06","11.66M","1.21%"
"02-05-2013","70.11","70.21","71.39","69.60","7.32M","-0.24%"
"30-04-2013","70.28","70.20","70.97","68.20","11.93M","0.49%"
"29-04-2013","69.94","71.15","71.30","69.20","6.02M","-0.71%"
"26-04-2013","70.44","73.40","73.94","70.01","11.51M","-3.80%"
"25-04-2013","73.22","72.90","73.77","71.80","10.25M","0.97%"
"23-04-2013","72.52","72.99","74.95","71.62","14.73M","-0.04%"
"22-04-2013","72.55","71.60","73.30","71.44","9.30M","1.16%"
"18-04-2013","71.72","73.33","74.59","70.83","25.06M","-2.13%"
"17-04-2013","73.28","69.41","74.39","69.25","21.47M","5.70%"
"16-04-2013","69.33","66.00","69.80","65.81","11.98M","4.35%"
"15-04-2013","66.44","67.35","68.40","66.17","10.88M","-2.22%"
"12-04-2013","67.95","65.30","68.90","64.31","11.65M","4.36%"
"11-04-2013","65.11","67.20","67.33","64.38","10.44M","-2.08%"
"10-04-2013","66.49","67.00","67.19","65.62","8.98M","0.35%"
"09-04-2013","66.26","68.01","68.95","66.02","10.54M","-1.33%"
"08-04-2013","67.15","67.41","69.00","66.67","7.26M","-0.61%"
"05-04-2013","67.56","67.70","68.69","66.55","9.60M","-0.73%"
"04-04-2013","68.06","67.91","69.10","67.01","14.76M","-0.74%"
"03-04-2013","68.57","69.04","70.75","68.06","13.62M","-1.72%"
"02-04-2013","69.77","65.60","70.91","65.60","16.29M","5.20%"
"01-04-2013","66.32","66.39","67.28","65.00","12.58M","-1.35%"
"28-03-2013","67.23","59.97","69.08","58.80","46.12M","12.11%"
"26-03-2013","59.97","60.80","60.80","59.45","10.68M","-1.54%"
"25-03-2013","60.91","62.40","63.24","60.63","7.90M","-1.57%"
"22-03-2013","61.88","62.30","62.79","57.98","13.16M","-0.80%"
"21-03-2013","62.38","64.33","64.89","61.51","9.69M","-2.58%"
"20-03-2013","64.03","66.04","66.20","63.16","8.02M","-3.15%"
"19-03-2013","66.11","68.86","69.49","65.66","7.19M","-3.74%"
"18-03-2013","68.68","69.57","69.57","68.29","5.43M","-1.94%"
"15-03-2013","70.04","70.78","71.92","69.70","7.50M","-1.20%"
"14-03-2013","70.89","70.59","71.66","69.74","7.10M","0.87%"
"13-03-2013","70.28","70.50","71.59","69.52","9.54M","-0.54%"
"12-03-2013","70.66","72.81","73.35","70.22","11.94M","-2.56%"
"11-03-2013","72.52","74.59","74.59","72.10","8.18M","-2.47%"
"08-03-2013","74.36","73.40","75.34","73.20","7.88M","1.84%"
"07-03-2013","73.02","74.69","74.69","72.01","11.72M","-2.24%"
"06-03-2013","74.69","73.10","75.20","73.10","9.58M","2.64%"
"05-03-2013","72.77","71.90","73.49","71.22","6.37M","1.58%"
"04-03-2013","71.64","76.00","76.23","71.28","6.05M","-4.15%"
"01-03-2013","74.74","74.56","75.99","72.86","4.99M","1.11%"
"28-02-2013","73.92","78.47","78.49","72.85","12.74M","-4.96%"
"27-02-2013","77.78","76.80","78.18","75.14","7.40M","1.93%"
"26-02-2013","76.31","76.51","76.89","75.50","7.25M","-0.55%"
"25-02-2013","76.73","77.90","78.17","75.33","6.91M","-0.78%"
"22-02-2013","77.33","76.80","78.13","76.51","6.66M","0.69%"
"21-02-2013","76.80","80.37","80.37","76.40","8.77M","-5.14%"
"20-02-2013","80.96","81.50","81.86","80.55","5.19M","-0.42%"
"19-02-2013","81.30","80.26","81.60","79.27","8.31M","1.21%"
"18-02-2013","80.33","79.70","80.76","79.13","6.38M","1.01%"
"15-02-2013","79.53","78.56","80.20","77.77","6.35M","1.21%"
"14-02-2013","78.58","80.20","80.70","78.03","6.62M","-2.61%"
