"Date","Price","Open","High","Low","Vol.","Change %"
"19-11-2018","154.55","156.00","156.50","153.10","4.61M","-1.15%"
"16-11-2018","156.35","158.00","158.00","152.80","7.52M","-1.57%"
"15-11-2018","158.85","161.40","162.00","158.10","3.47M","-1.34%"
"14-11-2018","161.00","157.70","163.90","157.25","15.01M","2.88%"
"13-11-2018","156.50","156.05","158.00","155.70","5.50M","0.29%"
"12-11-2018","156.05","156.95","158.40","155.35","4.69M","-0.22%"
"09-11-2018","156.40","158.00","158.00","155.15","6.48M","-0.38%"
"07-11-2018","157.00","157.55","157.85","156.60","491.52K","0.61%"
"06-11-2018","156.05","155.95","158.20","153.80","7.75M","0.71%"
"05-11-2018","154.95","165.00","165.00","154.20","15.26M","-1.53%"
"02-11-2018","157.35","155.50","158.45","155.10","7.79M","2.01%"
"01-11-2018","154.25","155.50","155.80","153.35","5.22M","0.65%"
"31-10-2018","153.25","154.00","155.00","151.40","7.56M","0.20%"
"30-10-2018","152.95","155.00","155.00","152.10","4.16M","-1.26%"
"29-10-2018","154.90","152.50","155.75","150.60","5.95M","2.04%"
"26-10-2018","151.80","156.00","156.80","149.65","9.43M","-2.29%"
"25-10-2018","155.35","157.00","162.80","153.05","32.10M","-1.52%"
"24-10-2018","157.75","157.95","159.70","153.60","8.34M","1.51%"
"23-10-2018","155.40","155.35","157.40","150.90","8.24M","-0.35%"
"22-10-2018","155.95","161.00","161.80","155.25","5.48M","-2.80%"
"19-10-2018","160.45","162.50","163.75","157.00","7.26M","-1.02%"
"17-10-2018","162.10","166.60","167.30","160.55","5.35M","-2.11%"
"16-10-2018","165.60","161.95","167.20","161.10","8.91M","3.40%"
"15-10-2018","160.15","158.95","160.90","156.65","4.68M","1.75%"
"12-10-2018","157.40","154.70","158.35","154.05","6.09M","2.91%"
"11-10-2018","152.95","146.10","159.60","146.10","15.63M","2.93%"
"10-10-2018","148.60","146.10","151.45","146.10","10.87M","1.33%"
"09-10-2018","146.65","150.50","151.90","145.45","6.82M","-2.10%"
"08-10-2018","149.80","149.00","150.85","144.70","11.71M","1.87%"
"05-10-2018","147.05","160.05","160.05","145.60","35.26M","-14.70%"
"04-10-2018","172.40","180.50","182.55","163.35","7.87M","-4.99%"
"03-10-2018","181.45","177.90","183.50","177.90","8.89M","1.37%"
"01-10-2018","179.00","179.30","181.10","174.65","4.58M","1.02%"
"28-09-2018","177.20","177.00","181.00","172.35","8.60M","0.80%"
"27-09-2018","175.80","181.10","181.75","175.05","7.85M","-2.66%"
"26-09-2018","180.60","184.80","184.80","178.95","6.68M","-0.93%"
"25-09-2018","182.30","181.95","184.65","179.40","8.36M","0.94%"
"24-09-2018","180.60","181.00","185.40","179.30","13.80M","0.11%"
"21-09-2018","180.40","177.30","181.55","176.70","9.30M","1.92%"
"19-09-2018","177.00","173.25","178.70","173.25","10.04M","1.78%"
"18-09-2018","173.90","172.35","174.60","171.75","6.43M","1.28%"
"17-09-2018","171.70","171.10","173.55","170.65","4.01M","-0.49%"
"14-09-2018","172.55","169.50","173.30","168.40","4.72M","2.40%"
"12-09-2018","168.50","166.20","170.80","166.20","5.61M","0.42%"
"11-09-2018","167.80","168.70","170.00","167.40","8.75M","-0.50%"
"10-09-2018","168.65","170.50","171.30","168.10","5.57M","-1.89%"
"07-09-2018","171.90","175.00","175.00","171.10","5.31M","-1.49%"
"06-09-2018","174.50","174.00","176.15","170.60","6.81M","0.46%"
"05-09-2018","173.70","174.15","175.00","170.75","3.74M","-0.37%"
"04-09-2018","174.35","177.75","178.15","173.60","2.87M","-1.66%"
"03-09-2018","177.30","180.75","180.75","176.65","3.17M","-1.53%"
"31-08-2018","180.05","178.75","181.25","177.75","8.92M","1.47%"
"30-08-2018","177.45","176.90","181.90","176.15","11.30M","0.25%"
"29-08-2018","177.00","175.00","178.70","174.10","6.29M","1.37%"
"28-08-2018","174.60","176.20","178.50","173.25","5.44M","-0.82%"
"27-08-2018","176.05","175.45","176.90","175.00","3.61M","0.74%"
"24-08-2018","174.75","171.00","176.50","170.80","9.87M","1.66%"
"23-08-2018","171.90","171.00","172.50","168.90","6.64M","1.00%"
"21-08-2018","170.20","169.80","171.25","166.80","5.18M","0.89%"
"20-08-2018","168.70","164.00","169.90","164.00","9.67M","3.47%"
"17-08-2018","163.05","164.50","165.00","162.50","4.75M","-0.85%"
"16-08-2018","164.45","165.90","166.60","163.85","4.18M","-1.08%"
"14-08-2018","166.25","166.35","167.00","164.85","3.79M","0.12%"
"13-08-2018","166.05","168.90","168.90","165.50","3.73M","-1.89%"
"10-08-2018","169.25","169.40","170.90","168.15","4.34M","0.21%"
"09-08-2018","168.90","172.55","172.90","168.35","4.44M","-2.09%"
"08-08-2018","172.50","167.60","172.90","167.60","7.99M","2.95%"
"07-08-2018","167.55","170.00","170.00","166.55","4.30M","-1.00%"
"06-08-2018","169.25","167.10","169.70","166.80","5.16M","1.47%"
"03-08-2018","166.80","170.40","171.00","166.20","12.17M","0.24%"
"02-08-2018","166.40","169.40","170.80","165.25","7.83M","-0.48%"
"01-08-2018","167.20","165.25","168.75","165.15","4.62M","0.91%"
"31-07-2018","165.70","165.80","166.75","163.00","6.82M","0.98%"
"30-07-2018","164.10","161.45","166.45","161.15","9.60M","1.74%"
"27-07-2018","161.30","162.50","162.80","160.15","3.54M","-0.77%"
"26-07-2018","162.55","159.20","164.00","158.20","8.78M","2.20%"
"25-07-2018","159.05","157.75","160.75","157.25","4.06M","1.18%"
"24-07-2018","157.20","157.20","158.20","155.85","3.94M","0.42%"
"23-07-2018","156.55","158.05","158.75","154.80","4.55M","-0.89%"
"20-07-2018","157.95","161.75","162.00","156.60","5.48M","-2.35%"
"19-07-2018","161.75","162.70","165.20","160.80","8.47M","0.90%"
"18-07-2018","160.30","156.90","164.80","156.85","16.57M","2.66%"
"17-07-2018","156.15","153.25","156.85","152.45","3.95M","1.53%"
"16-07-2018","153.80","155.70","156.15","153.05","3.68M","-0.19%"
"13-07-2018","154.10","159.05","159.05","153.60","3.52M","-3.05%"
"12-07-2018","158.95","159.60","160.20","154.75","8.17M","0.54%"
"11-07-2018","158.10","158.00","158.75","156.50","6.65M","0.09%"
